Bug Id,Summary,Description,Workaround,Products,Type,Fixed In,Modified Date
694778," Bus Assignment, Bus Creator, and Bus Selector block dialogs display an error when any of these blocks are used in a Simulink function inside a Stateflow chart","When a Bus Assignment, Bus Creator, or Bus Selector block is used in a Simulink function inside a Stateflow chart, and that block is double-clicked, the block dialog does not open correctly. Instead, the following error appears: Error occurred when trying to create dialogNo appropriate method, property, or field Parent for class Stateflow.Chart. ? ? ","Installation instructions       Log in to an account with appropriate permissions to overwrite files in your MATLAB installation. On Linux systems, this is typically the root account.       Locate your MATLAB installation by typing matlabroot at the MATLAB command prompt. This folder is referred to as <MATLAB> in subsequent steps.       Exit MATLAB.       Download the attached .zip file associated with this Bug Report and store the file in the <MATLAB> folder.                     Make a backup copy of each of the files listed in the .zip file. To see the contents of the .zip file:                                    Windows Systems: Open the .zip file and look at the contents.                     Linux/Macintosh Systems: Type the following in a shell (Linux) or in a terminal window (Macintosh):unzip -l <MATLAB>/<.zip file>                                          Extract the files from the .zip file.                                                               Windows Systems:                           Open the .zip file.                                  Extract the contents of the file to your <MATLAB> folder.                                                                                                Linux/Macintosh Systems: Type the following in a shell (Linux) or in a terminal window (Macintosh):                            cd <MATLAB>unzip <.zip file>                                                 Delete the .zip file in the <MATLAB> folder.Change log:February 2, 2011: attachment_694778_10b_2011-02-02.zip :inital version, works on R2010b only.",Stateflow,Other,"R2010bSP1, R2011a",06 Apr 2015
694219, Generated code may fail to compile for variant subsystems that are controlled by C preprocessor conditionals,The code generated for the C API may fail to compile when the model contains variant subsystems controlled by C preprocessor conditionals. The problem is caused by the code referencing the address of parameter data that is excluded from compilation due to the preprocessor conditionals.,,Embedded Coder,Other,"R2010bSP1, R2011a",07 Apr 2011
694213, Compiler error or warning when code generated for variant subsystems controlled by C preprocessor conditionals includes tunable parameters,The code generated for the C API may contain an empty data structure for the model's tunable parameters when the model contains variant subsystems controlled by C preprocessor conditionals.  This empty structure may be treated as an error by the compiler and can result in a warning or error.,,Embedded Coder,Other,"R2010bSP1, R2011a",07 Apr 2011
694165, Parameter mismatch error during code generation when mixing R2010b models with models created in earlier releases,"If you generate code for a model in which models created in R2010b are mixed with models from earlier releases, an error similar to the following might occur: The following Configuration parameter option(s) do not match between the models 'x' and 'y':Hardware Implementation- ProdLargestAtomicInteger (Long != Char)ProdLargestAtomicInteger is mapped to 'integer:'- ProdLargestAtomicFloat (Double != None)ProdLargestAtomicFloat is mapped to 'floating-point:' This error is likely to occur if both of the following conditions exist: At least one R1010b model and at least one model from an earlier release coexist in a model reference hierarchy or share a utilities directory.  The models have their hardware configured to a device that does not match at least one of the following settings: Number of bits: int  set to 32 Largest atomic size: integer  set to Char Largest atomic size: floating point  set to None   (For example, this condition could apply to Freescale 32-bit PowerPC, which does not match the second and third settings.) Example devices include: Most Freescale devices Analog Devices: Blackfin, SHARC, or TigerSHARC ARM Compatible: ARM 7, ARM 8, ARM 9, ARM 10, ARM 11, or ARM Cortex Texas Instruments: C6000 or C2000 All 16-bit integer devices   ","To work around this bug in R2010b, for each model from an earlier release, go to the Hardware Implementation pane of the Configuration Parameters dialog box and toggle the hardware device selection. This reapplies the hardware device characteristics to the model, making the values consistent with the R2010b model.",Simulink Coder,Other,"R2010bSP1, R2011a",07 Apr 2011
694056, Requesting the edit-time signal hierarchy crashes MATLAB if a block with a broken link exists upstream,"When you request the edit-time signal hierarchy for a signal, if a broken link block exists upstream on the path of a signal, then MATLAB crashes instead of producing an error message. You can request edit-time signal hierarchy either by opening the Bus Creator, Bus Selector, or Bus Assignment block dialog, or by calling the get_param  method on a port handle, using the SignalHierarchy  property. ","Update your model. During the update process, Simulink reports broken links as an error.Resolve the broken link.Request the edit-time signal hierarchy.",Simulink,Other,"R2010bSP1, R2011a",12 Apr 2011
693267, Code Reuse Subsystem between two nested For Each Subsystems might cause segment violation when generating code for a Simulink model?,"A segment violation might occur when generating code for a Simulink model under the following conditions: 1. One instance of a Code Reuse Subsystem contains an inner For Each Subsystem, and is inside another For Each Subsystem. 2. The type of the Code Reuse Subsystem is not For Each Subsystem. 3. The code generation option of the inner For Each Subsystem is ""Reusable function"" or ""Auto"". 4. There is another instance of the same Code Reuse Subsystem that is not inside any For Each Subsystem. ? ",Manually insert a Signal Conversion Block in front of the inner For Each Subsystem contained by the Code Reuse Subsystem.,Simulink,Other,"R2010b, R2010bSP1",29 Jul 2015
693263, Model with array of buses signal may not generate accurate code,"Code generation for may be inaccurate when all  of the following conditions are true: The model contains an array of buses signal. The array of buses signal has the Struct  custom storage class specified (via Signal Properties dialog box or a Simulink.Signal  object). The Configuration Parameters -> Code Generation -> SIL and PIL Verification -> Create Block  option is set to SIL .  When code is generated for this kind of model, the compilation process may error. The output of the compilation process looks similar to the following: modelname_sf.c(344) : error C2088: '[' : illegal for struct modelname_sf.c(345) :error C2088: '[' : illegal for struct modelname_sf.c(352) :error C2088: '[' : illegal for struct modelname_sf.c(353) : error C2088: '[' : illegal for struct ",,Embedded Coder,Other,"R2010bSP1, R2011a",06 Jan 2012
693244, Generated code may fail to compile for reused variant subsystems that are controlled by C preprocessor conditionals,The generated code may fail to compile when the model contains variant subsystems that are reused as well as controlled by C preprocessor conditionals. The problem is caused by the code referencing the address of non-constant parameter data that is excluded from compilation due to the preprocessor conditionals.,,Embedded Coder,Other,"R2010bSP1, R2011a",07 Apr 2011
693159, Code generation errors with arrays of buses and custom storage classes," Indexing code for arrays of buses signal lines in a Simulink model may be incorrect when generating code from the model. The incorrect code will appear in the output and/or the update methods if both  of the following conditions are true: The model has at least one array of buses signal. The custom GetSet  storage class is specified for the array of buses signal (via the Signal Properties dialog box or a Simulink.Signal  object).  Under these conditions, if TLC assertions have been turned on (using the Configuration Parameters > Code Generation > Debugging  option), then a TLC assertion similar to the following may be thrown: Error: File: (matlabroot)/toolbox/simulink/simulink/@Simulink/tlc/GetSet.tlc Line: 56 Column: 9 Assertion failed ",See EBR 923193.,Simulink,Other,"R2010bSP1, R2011a",25 Mar 2013
692679, Parameters UnderspecifiedInitializationDetection and MergeDetectMultiDrivingBlocksExec are not saved in MATLAB file when using the saveAs method of the Simulink.ConfigSet object,"When using the saveAs method of the Simulink.ConfigSet object, the parameters UnderspecifiedInitializationDetection  and MergeDetectMultiDrivingBlocksExec  are not saved in the resulting MATLAB file. Consequently, the Simulink.ConfigSet object loaded from the MATLAB file will always have the default values for these parameters. The default values UnderspecifiedInitializationDetection  and MergeDetectMultiDrivingBlocksExec  are 'Simplified' and 'none', respectively. As an example, the problem is illustrated for the parameter UnderspecifiedInitializationDetection  by the following MATLAB command sequence: >> currConfigset = Simulink.ConfigSetcurrConfigset =Simulink.ConfigSet (handle)  Description: ''  Components: [8x1 Simulink.ConfigComponent]  Name: 'Configuration'  >> get_param(currConfigset, 'UnderspecifiedInitializationDetection')  ans =  Classic  >> set_param(currConfigset, 'UnderspecifiedInitializationDetection', 'Simplified')>> get_param(currConfigset, 'UnderspecifiedInitializationDetection')  ans =  Simplified  >> currConfigset.saveAs('modifiedConfigset.m')>> clear currConfigset>> currConfigset = modifiedConfigsetcurrConfigset =Simulink.ConfigSet (handle)  Description: ''  Components: [8x1 Simulink.ConfigComponent]  Name: 'Configuration'  >> get_param(currConfigset, 'UnderspecifiedInitializationDetection')  ans =  Classic  >>  ",,Simulink,Other,"R2010bSP1, R2011a",04 Aug 2015
692649, Code for variant subsystems may define unnecessary data,"The code generated for a model containing variant subsystems controlled by C preprocessor conditionals may fail to conditionally compile those subsystems' constant and unstructured parameter data. As a consequence, the compiled executable is not optimally efficient because it defines data that is never used.",,Embedded Coder,Other,"R2010bSP1, R2011a",07 Apr 2011
692390, Incorrect Code Generation: Model reference with variable-size signal with non-Auto storage class,"Simulink might give an incorrect answer and Real-Time Workshop might generate incorrect code for a model, which contains a model block and its referenced model has either of the following: A variable-size root inport and the output signal of the root Inport block has an ExportedGlobal , ImportedExtern,  or ImportedExternalPointer  storage class. A variable-size root outport and the input signal of the root Outport block has an ExportedGlobal , ImportedExtern,  or ImportedExternalPointer  storage class.  ",,Simulink,Incorrect Code Generation,"R2010bSP1, R2011a",11 Apr 2011
692384," In Japanese Windows 7 environments, MATLAB Report Generator generates unreadable text","In a Japanese Windows 7 environment, for PDF documents, MATLAB Report Generator and Simulink Report Generator may generate garbled or incorrect text. ","?Log in to an account with appropriate permissions to overwrite files in your MATLAB installation. On Linux systems, this is typically the root account.Locate your MATLAB installation by typing matlabroot at the MATLAB command prompt. This folder is referred to as <MATLAB> in subsequent steps.Exit MATLAB.Download the attached .zip file for your release (for example, attachment_706307_9b_2011-02-07.zip for R2009b) and store the file in the <MATLAB> folder.Make a backup copy of each of the files listed in the .zip file. To see the contents of the .zip file: Windows Systems: Open the .zip file and look at the contents.Linux/Macintosh Systems: Type the following in a shell (Linux) or in a terminal window (Macintosh):unzip -l <MATLAB>/<.zip file>Extract the files from the .zip file. Windows Systems: Open the .zip file.Extract the contents of the file to your <MATLAB> folder.Linux/Macintosh Systems: Type the following in a shell (Linux) or in a terminal window (Macintosh): cd <MATLAB>unzip <.zip file>Delete the .zip file in the <MATLAB> folder.",MATLAB Report Generator,Other,"R2010bSP1, R2011a",07 Apr 2011
690709, Subsystem to referenced model conversion may cause a segmentation violation,"If a subsystem has one or more Subsystem Variants blocks as children, then Simulink may crash with a segmentation violation if you convert that subsystem to a referenced model. ",,Simulink,Other,"R2010bSP1, R2011a",12 Apr 2011
690577," When a model that contains Simscape blocks is simulated in Accelerator mode, a segmentation violation might occur","When a model that contains Simscape blocks is simulated in Accelerator mode, a segmentation violation might occur. You might see this behavior if you rerun the model after you edit the Simscape blocks. ","As a workaround, in the file matlab/rtw/c/tlc/mw/accelreg.tlc replace line%<FcnGenInitMassMatrixPrInRoot()>withif (ssGetSizeofDWork(S) == sizeof(%<::tDWorkType>)) {%<FcnGenInitMassMatrixPrInRoot()>}",Simulink,Other,"R2010bSP1, R2011a, R2011b",01 Sep 2011
690018, A warning for a minimum step size violation causes Simulink to become unresponsive,"In very rare situations, the warning for a minimum step size violation is thrown consecutively and Simulink becomes unresponsive. You cannot stop the simulation without terminating MATLAB. This bug is fixed and you can use CTRL-C in the MATLAB command window to stop the simulation. ","By adjusting solver parameters, such as Relative tolerance, Absolute tolerance, or Initial step size, you can avoid the warning for a minimum step size violation.",Simulink,Other,"R2010bSP1, R2011a",29 Jul 2015
689914, Underspecified initialization detection parameter value incorrectly displayed on Japanese machine,"On a Japanese machine, on the Diagnostics > Data Validity  pane of the Configuration Parameter dialog box, the Underspecified initialization detection  parameter always displays Classic , even when the parameter is set to Simplified . ",,Simulink,Other,"R2010bSP1, R2011a, R2011b",01 Sep 2011
689883, Non-Compilable code for terminate function of ForEach Subsystem,"The code generator might generate a non-compilable terminate function for a ForEach subsystem. This might occur when you right-click a virtual subsystem, select C/C++ Code , and then Export Functions . ","Do not generate a terminate function. On the Configuration Parameters dialog box, on the Code Generation > Interface pane, clear the Terminate function required parameter.",Simulink Coder,Other,"R2010bSP1, R2011a",11 Apr 2011
689829," If a referenced model's Model arguments have changed, opening a parent model with Port and parameter mismatch set to error or warning may crash Simulink",Simulink crashes when all  of the following are true: You are opening a model where Diagnostics > Model Referencing > Port and parameter mismatch  is set to error  or warning . A mismatch is reported and is caused by a change to a referenced model's Model arguments. One of the mismatched Model arguments is the empty string.  ,"Change the referenced model so that the Model arguments mismatch error does not involve the empty string. If the crash is occurring because the referenced model was changed:From not having Model arguments to having Model arguments, then open the referenced model, remove the Model arguments, and save the referenced model.From having Model arguments to not having Model arguments, then open the referenced model, add one or more Model arguments, and save the referenced model.On the parent model, set Diagnostics > Model Referencing > Port and parameter mismatch to none.In the referenced model, set the Model arguments to the desired value.In the parent model, refresh the Model blocks by selecting Edit > Links and Model Blocks > Refresh.On the parent model, set Diagnostics > Model Referencing > Port and parameter mismatch to its previous value.The parent model should no longer crash when you open it.",Simulink,Other,"R2010bSP1, R2011a",07 Apr 2011
689737, MATLAB hangs while simulating a model using an implicit solver,"For a model with large dimension signals, using an implicit solver in combination with any solver Jacobian method other than full perturbation may cause MATLAB to hang. This result is due to the large memory and time required to get the sparse pattern information. ? ? ","On the Solver pane of the Configuration Parameters dialog box, select 'Full perturbation' for the solver Jaobian method parameter.",Simulink,Other,"R2010bSP1, R2011a",29 Jul 2015
689224, Software-in-the-loop (SIL) simulation may fail when code coverage is enabled,"If you run a SIL simulation and use the BullseyeCoverage tool to collect coverage metrics, you may get an error that includes the following message: An error occurred while calling into the SIL or PIL target connectivity implementation. There must be exactly one probe with empty column number This error occurs when the generated code uses a ternary operator and  the code is formatted such that BullseyeCoverage inserts a probe to measure both a condition and a decision at the first non-whitespace character on a line. For example, the following code will trigger this error:       14 xcv3 = =>F  15 (xcv1==0) &amp;&amp; =>t       ^ =>t  16 (xcv2==1)  =>f  17 &amp;&amp; (xcv2==0) ?      18 1 : 0; ",,Embedded Coder,Other,"R2010bSP1, R2011a",07 Apr 2011
688674," Incorrect ""class mismatch"" errors for local scope data of Truth Table block","If local scope data is defined and used in a Truth Table block, a model might not simulate due to incorrect ""class mismatch"" errors. For example, you might see an error that looks something like this: Class mismatch (double ~= single).The class to the left is the class of the left-hand side of the assignment. ",,Stateflow,Other,"R2010bSP1, R2011a",07 Apr 2011
687478, Simulink Design Verifier ignores specified input minimum and maximum values when Test Condition or Proof Assumption block is also specified on the same signal.,"Simulink Design Verifier ignores specified input minimum and maximum values in certain cases. This bug surfaces in some cases when a Test Condition or Proof Assumption block is also specified on the connecting signal and when the model contains certain math operation blocks, such as sqrt, etc. ",,Simulink Design Verifier,Other,"R2010bSP1, R2011a",07 Apr 2011
686556," In Bus Assignment and Bus Selector blocks, unexpected selection after repeatedly using the Remove button","When you use the Remove  button to remove a signal from the selected list for a Bus Assignment or Bus Selector block, Simulink removes the selected signal and then automatically selects the next signal and  the first signal in the selection list. If you press the Remove  button again, Simulink removes the two signals that it automatically selected. ",Do not press the Remove button twice in a row. Instead:Select the first signal to remove.Press the Remove button.Manually select the next signal that you want to remove.Press the Remove button.,Simulink,Other,"R2010bSP1, R2011a",07 Apr 2011
686153, Code generator might produce incorrect code for referenced model containing reusable system?,"Incorrect code might occur under all of the following conditions: Referenced model has a vector or matrix input. The referenced model immediately selects the first element of this input signal, by using a Selector or Demux block. The selected signal is routed to an inner subsystem with no intervening operations.  The generated code might be missing a subscript for the selected model reference argument. To see the error, build the attached model and open childModel.c . You can see the error in the first call to childModel_pickA : Incorrect: childModel_pickA(&amp;rtu_dataArray, &amp;(*rty_out)); Correct: childModel_pickA(&amp;rtu_dataArray[1], &amp;(*rty_out)); When the target language is C++, some compilers might error during compilation with an error message, which explains the incompatibility between the actual and formal arguments. For example, the Microsoft C++ compiler might produce the following error message: cannot convert parameter 2 from 'const real32_T *[]' to 'const real32_T *'Types pointed to are unrelated; conversion requires reinterpret_cast, C-style cast or function-style cast ","As a workaround, you can do one of the following:Specify the inner reusable subsystem as Inlined.Add a non-virtual block before or after the Selector block.",Embedded Coder,Other,"R2010bSP1, R2011a",09 Aug 2011
685903," MATLAB stops responding to user input after you copy text, and then open a Simulink UI such as Library Browser, Model Explorer, or some block dialogs","After copying text from a Simulink element (such as a block, signal label, or annotation), opening some UI windows or dialogs will cause MATLAB to stop responding. This occurs on all Windows platforms. ",,Simulink,Other,"R2010bSP1, R2011a",07 Apr 2011
685753, Incorrect Code Generation: Bitwise OR and bitwise XOR return wrong values for Fixed Point inputs with non-zero bias,"This bug might occur when a bitwise OR or bitwise XOR is applied to a fixed point value with a non-zero bias. A code generation optimization which simplifies 0 | X  to X  is incorrectly applied when the real-world value of the constant is zero, instead of when the stored integer value is zero. For example, if the type of the constant is sfix19_Sp3_Bp3  (scaling is 0.3 and bias is 0.3) and the stored integer is -1, then the real-world value is 0, which causes the code generator to incorrectly apply the optimization. ",Use a Data Type Conversion block to convert the operands of the bitwise operator to simple integer types.,Simulink Coder,Incorrect Code Generation,"R2010bSP1, R2011a",07 Apr 2011
