Bug Id,Summary,Description,Workaround,Products,Type,Fixed In,Modified Date
1771523, Incorrect Code Generation: Incorrect results might occur when the sample times of the input and output of a Unit Delay block are different and?Optimize global data access?parameter is set to a value other than?none,"Incorrect code might be generated for a Unit Delay block if all of the following conditions are true: The sample time of the Unit Delay's input is different from the sample time of the destination block of the Unit Delay's output. Optimize global data access  configuration parameter is set to Use global to hold temporary results  or Minimize global data access.  Reuse local block outputs  configuration parameter is enabled.  When these conditions are met, the generated code might?contain the wrong value for the?Unit Delay block's?output.?? ","See the workaround in?Bug Report ID 1668727. That report describes a different but related issue, and the same workaround applies.?",Embedded Coder,Incorrect Code Generation,"R2015aSP1 Update 3, R2015b",08 Oct 2018
1771005, Unused local variables in model initialization function,Simulink Coder can generate unused local variables in the model_initialize  function under these following conditions: The model contains a user written S-function that generates C/C++ code utilizing a TLC implementation. The user written S-function implements TLC based expression folding. The user written S-function TLC implementation has a block initialization function.   ,,Simulink Coder,Other,"R2015aSP1 Update 3, R2016b Update 6, R2017a Update 3, R2018a Update 4, R2018b",27 Mar 2019
1767818, Incorrect Code Generation: Incorrect variable reuse when a Model block or Probe block connects to a Unit Delay block,"When a Model block or Probe block connects to a Unit Delay block, the state variable may be incorrectly reused if the following conditions are true: In the case of the Model block, inside the Model block, the root outport block that drives the Unit Delay block has non-zero initial value (for example, it is driven by a Constant block) that is different from the initial value of the state variable.  In the case of the Probe block, the Probe block connects to a Unit Delay block, and the initial value is not equal to the signal size that the Probe block acts on.  Optimize global data access  configuration parameter is set to Use global to hold temporary results or Minimize global data access ; or Reuse global block outputs  configuration parameter is enabled.  Reuse local block outputs ?configuration parameter is enabled.  When these conditions are true, the model block output or Probe block output and Unit Delay state may get merged, resulting in an incorrect answer because the mismatched initial conditions were merged.? ",,Embedded Coder,Incorrect Code Generation,"R2015aSP1 Update 3, R2016b Update 6, R2018a Update 5, R2018b",26 Nov 2018
1737700, Incorrect Code Generation: Incorrect code generated for the n-D Lookup table block with Interpolation method?Nearest?and Remove protection against out-of-range input in generated code?check box selected,Incorrect?code for the n-D Lookup table block can generate incorrect output when all of the following conditions are true:? The Interpolation method ?is set to Nearest  The Index search method ?is set to Linear   search  The Remove protection against out-of-range input in generated code ?check box is selected The value of any input is nearest?to the last index value ofits breakpoints  ,Do one of the following:Set the?Index search method?to be?Binary?searchClear?the?Remove protection against out-of-range input in generated code?check boxReplace the n-D Lookup Table block with one or more Prelookup blocks connected to?an Interpolation Using Prelookup block?and match the corresponding settings,Simulink,Incorrect Code Generation,"R2015aSP1 Update 3, R2016b Update 6, R2018a Update 5, R2018b",04 Dec 2018
1736764, Incorrect code may be generated for fraction output of Prelookup block?in models containing multiple similar Prelookup blocks,Incorrect code may be generated for the?fraction output of Prelookup blocks?under these conditions Model contains at least two Prelookup blocks Index search method  of each Prelookup block is set to Evenly spaced points  Data type of input signal and Breakpoints  data type?are not the same Breakpoints  data type of each block is a fixed-point data type The word length of?one or more?fixed-point data type differs from the word length of the other Breakpoints  data types The word length of each of the fixed-point data types must have the same container word length   ,Set the word length of?all Prelookup Breakpoints data types to the same?length.,Simulink,Other,"R2015aSP1 Update 3, R2016b Update 7, R2018a Update 5, R2018b",19 Dec 2018
1734679, Test cases might fail to achieve intended model coverage for objectives impacted by 'mod' operator,"If your model consists of 'mod' operator computations, test generation analysis incorrectly analyzes the objectives impacted by the 'mod' operator. Simulink Design Verifier reports the status of such objectives as 'Undecided with testcases' , and the test cases that the software generates might fail to achieve the intended model coverage. ",,Simulink Design Verifier,Other,"R2015aSP1 Update 3, R2018b",08 Oct 2018
1715853," Proof Objective, Proof Assumption, Test objective and Test condition blocks produce incorrect answers for enumeration values derived from built-in integer types","The Values  field of a Proof Objective, Proof Assumption, Test Objective or Test Condition block accepts enumerations. However, when a Proof Objective, Proof Assumption, Test Objective, or Test Condition block uses an enumeration not derived from Simulink.IntEnumType, such as int8 and uint16, the results are incorrect.  In cases where the enumeration is not derived from Simulink.IntEnumType:  The Proof Objective is always proven valid. The Test Objective cannot be satisfied The Proof Assumption and Test Condition have no effect.   ","If you are using R2015aSP1 or later, and want to keep the enumeration as a subclass of a built-in integer type, such as int8 and uint16, insert a Compare To Constant block with the Operator ==, and set the Constant value to the enumeration value. Connect the Compare to constant block to the Proof Objective, Proof Assumption, Test objective or Test condition block, and set its value to True.",Simulink Design Verifier,Other,"R2015aSP1 Update 3, R2018a",08 Oct 2018
1710500, Incorrect Code Generation: Simulink model with Variant subsystem?might incorrectly generate preprocessor conditionals,Simulink model with Variant subsystem might generate code without preprocessor conditionals when all?of the following conditions are true:  Variant Subsystem is within a conditionally executed subsystem.  Variant Subsystem has an empty default choice.  Option?Analyze all choices during update diagram and generate preprocessor conditionals ?is selected.   ,Place System Outputs block from the Simulink Library Browser inside the empty choice to workaround the behavior.?,Embedded Coder,Incorrect Code Generation,"R2015aSP1 Update 3, R2016a",08 Oct 2018
1694869, Incorrect Code Generation: Incorrect generated code is possible for multitasking mode,"Incorrect generated code is possible for a?model that meets these conditions: In Solver  pane, under Additional parameters , the?Treat each discrete rate as a separate task  parameter is on. In the same pane, the?Automatically handle rate transition for data transfer  is off. In the?Diagnostics >Sample Time  pane, the?Multitask rate transition  parameter is set to warning . In the model, at least one root outport block has a different discrete sample time?than the block output port driving it.   ","In the?Solver?pane,?under?Additional parameters,?select the?Automatically handle rate transition for data transfer parameter.",Embedded Coder,Incorrect Code Generation,"R2015aSP1 Update 3, R2018a, R2018b",08 Oct 2018
1689177, Incorrect Code Generation: Lookup Table?(n-D) or Prelookup blocks incorrectly share same prelookup function?for some fixed-point inputs and breakpoints,"The Lookup Table?(n-D) or Prelookup blocks might incorrectly share the same prelookup?function when the following condition is?true for two or more Lookup Table?(n-D) or Prelookup blocks in a model: Inputs and breakpoints both specify fixed-point data types with the?same?container word length , positive fixed exponent, and slope adjustment factor, but with different word length.  The incorrectly shared prelookup function might lead to wrong results?from the generated code. ",,Simulink,Incorrect Code Generation,"R2015aSP1 Update 3, R2016b Update 7, R2018a",21 Mar 2023
1687090, Incorrect code may be generated for a For Iterator Subsystem containing an Assignment block with the input port <Y0> enabled,"Incorrect code may be generated for a model that meets these conditions: The model contains a For Iterator subsystem. The For Iterator subsystem contains an Assignment block with the input port <Y0>  enabled. The immediate data source feeding into the input port <Y0>  of the Assignment block is located outside the For Iterator subsystem. The aforementioned immediate data source is either a Mux block or a Bus Creator block configured to output a virtual bus signal.  In the incorrect generated C/C++ code, ?the variable corresponding to the output of the Assignment block is initialized by an uninitialized local variable. ","As a workaround, insert a Signal Conversion block with the Exclude this block from 'Block reduction' optimization parameter selected in front of the input port <Y0> of the Assignment block.",Embedded Coder,Other,"R2015aSP1 Update 3, R2016b Update 7, R2018a",19 Dec 2018
1668727, Incorrect Code Generation: Incorrect variable reuse when a Unit Delay input or output is connected to a subystem's output signal and the?Optimize global data access parameter is set to a value other than none,"In the code, the state variable for a Unit Delay block might be incorrectly reused, leading to wrong answers, if all of the following conditions are true:? Optimize global data access ?configuration parameter is set to?Use global to hold temporary results ?or?Minimize global data access . Reuse local block outputs ?configuration parameter is enabled. A model contains a subsystem in which the?Function packaging ?parameter is set to?Auto ?or?Reusable, or is set to  NonReusable?and? Function interface  ?is set?to  Allow Arguments.   A Unit Delay block's input or output is connected to that subsystem's output signal.    In releases R2015b to R2017b, Delay blocks configured with Length  = 1 are also affected by this bug. Errors might be thrown during the build process.? See the attached?BugReport1668727Details.zip for more information, including models that demonstrate the issue. ","To work around this issue, as well as the those described in Bug Report IDs?1284809, 1286055, 1287804, 1301976, 1373141, 1649889, 1658667, 1771523, 1773229, and 1773232, do one of the following:?Unzip the contents of attachment_1668727_15a_thru_17b_2018-04-10.zip to a folder on the MATLAB path. Each time you start MATLAB, enter the following in the MATLAB Command Window:>>? workaroundForBugReport1668727Set the?Optimize global data access?configuration parameter to?None. Note that changing this configuration parameter setting disables more optimizations than the above workaround and can result in less efficient code.?",Embedded Coder,Incorrect Code Generation,"R2015aSP1 Update 3, R2018a",08 Oct 2018
1658667, Incorrect Code Generation: Incorrect generated code is possible?when an Assignment block?connects to a Unit Delay block,"Incorrect generated code is possible for a model that meets these conditions An Assignment block that has a Y0  port?connects to the output of a Unit Delay block (or a Delay Block with a Delay Length  value of 1 ) The output of the Assignment block connects directly to the input of the same Unit Delay block. Both blocks are inside a While Iterator, For Iterator, or For Each subsystem. The?Optimize Global Data Access? parameter is set to Use global to hold temporary results  or Minimize global data access.   When?a model?meets the above conditions, the state for the Unit Delay block may be a local variable in the generated code. This causes the state to be uninitialized every time the function gets called causing incorrect answers. For the attached example, the code generator?generates the following incorrect code:? void Model_1658667_step(void){? int32_T s1_iter;?  real_T UnitDelay_DSTATE[4];  ?? for (s1_iter = 0; s1_iter + 1 <= rtP.ForIterator_IterationLimit; s1_iter++) {?? ? UnitDelay_DSTATE[s1_iter] += rtU.In1;?? ? rtY.Out1[0] = rtP.Gain_Gain * UnitDelay_DSTATE[0];?? ? rtY.Out1[1] = rtP.Gain_Gain * UnitDelay_DSTATE[1];?? ? rtY.Out1[2] = rtP.Gain_Gain * UnitDelay_DSTATE[2];?? ? rtY.Out1[3] = rtP.Gain_Gain * UnitDelay_DSTATE[3];??}}?  ","See the workaround in?Bug Report ID 1668727. That report describes a different but related issue, and the same workaround applies.",Embedded Coder,Incorrect Code Generation,"R2015aSP1 Update 3, R2018a",08 Oct 2018
1649889, State variable for Unit Delay incorrectly overwritten for a subsystem whose function interface includes arguments,See?Bug Report ID 1668727 ?for full details on related issues.? Incorrect code generation might occur when all of the following conditions are true: Optimize global data access ?configuration parameter is set to?Use global to hold temporary results ?or?Minimize global data access  Reuse local block outputs ?configuration parameter is enabled. The model contains a subsystem in which the?Function packaging ?parameter set to?NonReusable?and Function interface ?is set to  Allow Arguments.   A Unit Delay block's input or output is connected to that subsystem's output signal.  Errors might be thrown during the build process.?  ,See the workaround in?Bug Report ID 1668727.,Embedded Coder,Other,"R2015aSP1 Update 3, R2016b Update 7, R2017b Update 4, R2018a",19 Dec 2018
1645303, Incorrect Code Generation: Incorrect generated code is possible?for temporary variables with?constant value indexing inside?of a?for loop body,"The generated code may be incorrect for a model that results in generated code which meets all of these conditions: The generated code contains a for  loop. Inside of the for  loop, there is a temporary variable with constant index used to carry scalar value across loop iteration After the for  loop, there are no further references to the temporary variable.  In the incorrect generated code, the temporary variable contains an incorrect value because it is not updated with each iteration of the for  loop. For?example this is the?incorrect code?pattern:? for (i=0; i<8; i++) {?? a=A[5];??? if (2.0 +?i <= y[12+i]) {????????? x=a;??? }??? a=x+1;?}?  This is the correct code pattern:? ?for (i=0; i<8; i++) {?? a=A[5];??? if (2.0 +?i <= y[12+i]) {????????? x=a;??? }??? a=x+1;????A[5]=a; }?  In the correct code pattern, the value of the temporary variable A  is updated at the end of each iteration of the for  loop. ? ",,Simulink Coder,Incorrect Code Generation,"R2015aSP1 Update 3, R2018a",04 Dec 2018
1637482, Incorrect Code Generation: Incorrect generated code is possible for AUTOSAR target when an S-function sets?ssSetOutputPortOutputExprInRTW?to?TRUE,"Incorrect code may be generated for a model when all these conditions are met:? The system target file is set to AUTOSAR.tlc, AND The system has an S-function with the ssSetOutputPortOutputExprInRTW(SimStruct *S, int idx, bool val)  function having the bool  argument val set to 1 (TRUE)? for at least one Outport block, AND The S-function must be connected to a root input port.  In the generated code, the input variable for the S-Function may be incorrectly reused. ","There are three workarounds, each of which will have impact on code efficiency (increasing stack size):Disable the configuration parameter Reuse local block outputs.?Set the bool?argument of ssSetOutputPortOutputExprInRTW to 0 (FALSE) for all the identified S-function blocks.??Insert a Signal Conversion block at the input of all affected S-Function blocks that set the bool argument of ssSetOutputPortOutputExprInRTW to 1 (TRUE). Enable the parameter?Excludethis block from ＆Block reduction＊ optimization on the Block Parameters?dialog box?for each insertedSignal Conversion block. Regenerate and inspect the code to confirm that theproblem is averted.?",Embedded Coder,Incorrect Code Generation,"R2015aSP1 Update 3, R2016b Update 6, R2017a Update 3, R2017b Update 6, R2018a",14 Nov 2018
1631380, Incorrect Code Generation: Reusable functions generated from subsystems connected to root inports with different bus types can?get reused?incorrectly in generated?code,"If you?configure multiple atomic subsystems?to use the same reusable function for code generation (Function packaging  set to?Auto , Reuseable?function ) and the subsystems are connected to root inports that have different bus types that have some overlapping elements, the code generator?might produce one function definition and a call to that function for each subsystem. The code that results can produce silent wrong answers.  The code generator should produce a separate function definition for each subsystem for which the inport data type varies. ","For?atomic subsystems that are connected to inports that are buses with different data types, set the subsystem block parameter Function packaging to Inline.?Although the code size increases, the code generator inlines the correct function body for each subsystem.",Simulink Coder,Incorrect Code Generation,"R2015aSP1 Update 3, R2017b",04 Dec 2018
1593304," Incorrect Code Generation: Generated code for schur,sqrtm, and eig may produce wrong answers","With large matrices,?generated code for schur ,? sqrtm , and? eig ?may produce wrong or inaccurate results. In? eig?this is limited to releases R2016b and R2017a with Hermitian matrices. When the issue occurs in a generated MEX function, the MEX function issues the warning "" SCHUR failed. "" ? ","Installation instructions  Log in to an account with appropriate permissions to overwrite files in your MATLAB installation. On Linux systems, this is typically the root account.  Locate your MATLAB installation by typing matlabroot at the MATLAB command prompt. This folder is referred to as <MATLAB> in subsequent steps. On Mac systems, the folder name will have a .app extension, e.g. /Applications/MATLAB_R20XXa.app  Exit MATLAB.  Download the attached .zip file associated with this Bug Report and store the file in the <MATLAB> folder.Windows Systems: You may need administrative privileges to save the .zip file in the <MATLAB> folder. To do this, open this Bug Report in a browser started in administrator mode, then from the browser save the .zip file in the <MATLAB> folder.Mac Systems: If you are using Safari on a Mac, disable automatic unzipping of the downloaded file by unchecking Open Safe Files After Downloading in Preferences > General.   For each file that appears in the .zip file, find the corresponding file in your existing <MATLAB> folder and make a backup of it. To see the contents of the .zip file:          Windows Systems: Open the .zip file and look at the contents.      Linux/Mac Systems: Type the following in a shell (Linux) or in a terminal window (Mac):        unzip -l <MATLAB>/<.zip file>On a Mac, include the .app extension in the folder name.         Extract the files from the .zip file into the <MATLAB> folder.          Windows Systems:                  Open the .zip file.          Extract the contents of the file into your <MATLAB> folder. You may be prompted to provide Administrator privileges when extracting the .zip file.                    Linux/Mac Systems: Type the following in a shell (Linux) or in a terminal window (Mac):         cd <MATLAB>        unzip <.zip file>On a Mac, include the .app extension in the folder name.        Delete the .zip file in the <MATLAB> folder.","MATLAB Coder, Simulink Coder, Embedded Coder",Incorrect Code Generation,"R2015aSP1 Update 3, R2016b Update 7, R2017b",04 Jan 2019
1592176, Incorrect Code Generation: Incorrect code may be generated when Discrete-Time Integrator's State Port is used and Single output/update function parameter is selected,"Incorrect code may occur for a model that meets these conditions: The model contains a Discrete-Time Integrator block. On the?Discrete-Time Integrator block parameters dialog box, the State Port  parameter is?selected. The State Port output connects to a Goto block. The From block that corresponds with the Goto block is in another atomic subsystem. In the Configuration parameters dialog box, the Single output/update function  parameter is selected. The?Discrete-Time Integrator block and state port destination execute in the same time step.  The demo model sldemo_clutch  contains activated state ports and corresponding Goto and From blocks that cross atomic subsystem boundaries. This model demonstrates?how to correctly?use state ports that cross atomic subsystem boundaries -- the locked and unlocked subsystems are never enabled in the same time step. While the model contains the continuous time version of the Integrator block, you could use the Discrete-Time version, and the model would still generate correct code because of the exclusive execution contexts. However if a model?executes both the Discrete-Time Integrator?block and its state port destination in the same time step, the code is incorrect? because the generated code uses the newly calculated state, rather than the state from the previous time step as simulation would do.  ",Clear the?Single output/update function parameter for the model.,Embedded Coder,Incorrect Code Generation,"R2015aSP1 Update 3, R2018a",08 Oct 2018
